id,equity_amount,pledgee_id,pledgee_type,pledgor_id,pledgor_type,state,up_state
21290397,13020.0,428061.0,1,50143002,1,有效,2.0
21290403,98.0,5015154.0,1,0,1,有效,2.0
21290406,400.0,498031.0,1,50142982,1,有效,2.0
21290407,100.0,1065860.0,1,50142982,1,有效,2.0
21290425,1000.0,11198816.0,1,50142980,1,有效,2.0
21290438,350.0,154014.0,1,0,1,有效,2.0
21290444,180.0,1065860.0,1,50142982,1,有效,2.0
21290445,120.0,498031.0,1,50142982,1,有效,2.0
21290450,50.0,3791256.0,1,50142975,1,有效,2.0
21290451,950.0,980721.0,1,50142975,1,有效,2.0
21290459,300.0,5060989.0,1,41393291,1,有效,2.0
21290460,300.0,167581.0,1,41393291,1,有效,2.0
21290484,25.0,22484011.0,1,167048690,1,有效,2.0
21290485,25.0,7797219.0,1,167048690,1,有效,2.0
21290490,491.0,6923456.0,1,41061118,1,有效,2.0
21290500,500.0,139794.0,1,39581555,1,有效,2.0
21290503,20000.0,128035.0,1,38737571,1,有效,2.0
21290510,336.0,1937626.0,1,167044549,1,有效,2.0
21290511,1344.0,335267.0,1,167044549,1,有效,2.0
21290522,108.0,10553151.0,1,67373249,1,有效,2.0
21290523,12.0,11987964.0,1,67373249,1,有效,2.0
21290528,100.0,13208716.0,1,165041012,1,有效,2.0
21290529,950.0,5357762.0,1,165041012,1,有效,2.0
21290534,490.0,378662.0,1,184129162,1,有效,2.0
21290535,510.0,85098.0,1,184129162,1,有效,2.0
21290536,100.0,340163.0,1,167044549,1,有效,2.0
21290537,60.0,4412260.0,1,179565096,1,有效,2.0
21290538,30.0,10442646.0,1,179565096,1,有效,2.0
21290539,210.0,1391.0,1,179565096,1,有效,2.0
21290550,207.0,53921.0,1,53772988,1,有效,2.0
21290551,233.0,1436.0,1,53772988,1,有效,2.0
21290565,120.0,367756.0,1,41157591,1,有效,2.0
21290566,180.0,6542074.0,1,41157591,1,有效,2.0
21290568,14.96,652608.0,1,167044549,1,有效,2.0
21290569,72.96,370738.0,1,167044549,1,有效,2.0
21290570,55.35,929589.0,1,167044549,1,有效,2.0
21290571,68.15,1148225.0,1,167044549,1,有效,2.0
21290582,801.0,7174411.0,1,86754938,1,有效,2.0
21290583,7209.0,4247170.0,1,86754938,1,有效,2.0
21290619,60.0,1214510.0,1,70657862,1,有效,2.0
21290620,540.0,4404338.0,1,70657862,1,有效,2.0
21290623,500.0,12054613.0,1,167044549,1,有效,2.0
21291006,288.0,6005471.0,1,33259350,1,有效,2.0
21291072,639.0,8493114.0,1,9727945,1,有效,2.0
21291091,9.0,7253263.0,1,30602772,1,有效,2.0
21291964,40.0,15545.0,1,6051142,1,有效,2.0
21293037,360.0,114867.0,1,5549363,1,有效,2.0
21302981,2399.791835,2385337.0,1,0,1,有效,2.0
21302985,2340.0,7661.0,1,0,1,有效,2.0
21303106,333.0,11251.0,1,28110043,1,有效,2.0
21303192,102.0,4470309.0,1,114983802,1,有效,2.0
21303203,507.6,2919300.0,1,17158609,1,有效,2.0
21303204,2030.4,1596282.0,1,17158609,1,有效,2.0
21303210,2707.2,335426.0,1,0,1,有效,2.0
21303212,510.0,104231.0,1,0,1,有效,2.0
21303213,490.0,301700.0,1,0,1,有效,2.0
21303271,890.0,11147.0,1,70657855,1,有效,2.0
21303272,890.0,9876400.0,1,70657855,1,有效,2.0
21303286,45.0,591556.0,1,49088755,1,有效,2.0
21303287,45.0,981173.0,1,49088755,1,有效,2.0
21303288,10.0,20205.0,1,49088755,1,有效,2.0
21303289,140.0,315913.0,1,0,1,有效,2.0
21303290,60.0,9447018.0,1,0,1,有效,2.0
21303294,300.0,30086.0,1,0,1,有效,2.0
21303303,510.0,4577525.0,1,70657862,1,有效,2.0
21303308,1.0,5356000.0,1,116405087,1,有效,2.0
21305794,300.0,1190.0,1,0,1,有效,2.0
21305795,100.0,6411974.0,1,0,1,有效,2.0
21305796,100.0,6411974.0,1,0,1,有效,2.0
21306583,340.0,1481603.0,1,67646688,1,有效,
21306584,170.0,1481603.0,1,67646688,1,有效,2.0
21306988,725.0,814983.0,1,14731,1,有效,
21308471,195.16,5061835.0,1,30253383,1,有效,2.0
21308472,9812.84,1301559.0,1,30253383,1,有效,2.0
21308575,40.0,1130617.0,1,185638910,1,有效,2.0
21308576,60.0,6854799.0,1,185638910,1,有效,2.0
21308578,3000.0,8517502.0,1,185638910,1,有效,2.0
21308579,750.0,2913893.0,1,185638910,1,有效,2.0
21308580,500.0,9978.0,1,185638910,1,有效,2.0
21308581,750.0,14595897.0,1,185638910,1,有效,2.0
21308590,60.0,5474038.0,1,67190441,1,有效,2.0
21308591,40.0,199567.0,1,67190441,1,有效,2.0
21308607,50.0,5268972.0,1,66400682,1,有效,2.0
21308611,500.0,415368.0,1,195922207,1,有效,2.0
21308612,300.0,425325.0,1,195922207,1,有效,2.0
21308664,50.0,3230956.0,1,58422500,1,有效,2.0
21308665,50.0,3230955.0,1,58422500,1,有效,2.0
21308747,32.0,6661480.0,1,67190441,1,有效,2.0
21308753,250.0,486289.0,1,47829192,1,有效,2.0
21308754,250.0,4492959.0,1,47829192,1,有效,2.0
21308761,30.0,5974157.0,1,182304063,1,有效,2.0
21308762,50.0,4060683.0,1,182304063,1,有效,2.0
21308795,50.0,240222.0,1,67190441,1,有效,2.0
21308802,50.0,1312348.0,1,30602772,1,有效,2.0
21308803,950.0,1882260.0,1,30602772,1,有效,2.0
21308812,5400.0,42644.0,1,30253383,1,有效,2.0
21308813,600.0,87116.0,1,30253383,1,有效,2.0
21308831,170.0,30734.0,1,195922278,1,有效,2.0
21308843,200.0,3942600.0,1,30602772,1,有效,2.0
21308844,1800.0,5448867.0,1,30602772,1,有效,2.0
21308858,80.0,11906365.0,1,0,1,有效,2.0
21308859,720.0,1931961.0,1,30602772,1,有效,2.0
21308865,132.4224,4132639.0,1,49679517,1,有效,2.0
21308866,880.0944,890629.0,1,49679517,1,有效,2.0
21308867,3.0,8291526.0,1,28575621,1,有效,2.0
21308868,27.0,5252602.0,1,28575621,1,有效,2.0
21308899,176.4,7284686.0,1,30253383,1,有效,2.0
21308900,411.6,390168.0,1,30253383,1,有效,2.0
21308950,995.0,763396.0,1,30602772,1,有效,2.0
21309032,600.0,7103438.0,1,184129162,1,有效,2.0
21309033,600.0,1388224.0,1,184129162,1,有效,2.0
21309043,250.5,21559265.0,1,50044978,1,有效,2.0
21309044,250.5,53709.0,1,50044978,1,有效,2.0
21309053,10.0,84311.0,1,49654009,1,有效,2.0
21309054,143.1,236620.0,1,30602772,1,有效,2.0
21309055,15.9,111643.0,1,30602772,1,有效,2.0
21309064,30.3,1695968.0,1,30602772,1,有效,2.0
21309065,70.7,4653670.0,1,30602772,1,有效,2.0
21309075,30.8,604032.0,1,49837510,1,有效,2.0
21309076,92.4,21139683.0,1,49837510,1,有效,2.0
21309077,184.8,8464687.0,1,49837510,1,有效,2.0
21309106,81.25,1403263.0,1,30253383,1,有效,2.0
21309107,18.75,13155463.0,1,30253383,1,有效,2.0
21309109,450.0,413378.0,1,30602772,1,有效,2.0
21309110,50.0,10612880.0,1,30602772,1,有效,2.0
21309113,148.0,76476.0,1,28704976,1,有效,2.0
21309285,600.0,2348248.0,1,49837510,1,有效,2.0
21309286,400.0,13519581.0,1,49837510,1,有效,2.0
21309293,22.15,8165009.0,1,36131800,1,有效,2.0
21309294,27.85,6325318.0,1,36131800,1,有效,2.0
21309304,51.0,2849217.0,1,30253383,1,有效,2.0
21309305,459.0,5704865.0,1,30253383,1,有效,2.0
21309328,924.8,3420549.0,1,0,1,有效,2.0
21309568,160.0,9770328.0,1,182019423,1,有效,2.0
21309569,40.0,135898.0,1,182019423,1,有效,2.0
21309576,35.0,141772.0,1,15623914,1,有效,2.0
21309577,35.0,8557.0,1,15623914,1,有效,2.0
21309587,11.0,674338.0,1,15623914,1,有效,2.0
21309588,99.0,117644.0,1,15623914,1,有效,2.0
21309589,66.66,6256561.0,1,15623914,1,有效,2.0
21309590,66.67,6256563.0,1,15623914,1,有效,2.0
21309591,66.67,160832.0,1,15623914,1,有效,2.0
21309593,25.0,343033.0,1,15623914,1,有效,2.0
21309594,25.0,666311.0,1,15623914,1,有效,2.0
21309597,300.0,5365050.0,1,15623914,1,有效,2.0
21309609,792.0,7990789.0,1,15623914,1,有效,2.0
21309610,8.0,29072.0,1,15623914,1,有效,2.0
21309618,640.0,167625.0,1,182019423,1,有效,2.0
21309620,1.0,3092846.0,1,15623914,1,有效,2.0
21309625,1470.0,5012341.0,1,0,1,有效,2.0
21309626,1530.0,123226.0,1,0,1,有效,2.0
21309634,1400.0,476967.0,1,182019423,1,有效,2.0
21309664,1200.0,567981.0,1,182019423,1,有效,2.0
21309665,800.0,291684.0,1,182019423,1,有效,2.0
21309678,50.0,2100025.0,1,15623914,1,有效,2.0
21309684,40.0,67918.0,1,15623914,1,有效,2.0
21309685,60.0,2816179.0,1,0,1,有效,2.0
21309708,48.0,42386.0,1,57234461,1,有效,2.0
21309709,52.0,6671373.0,1,57234461,1,有效,2.0
21309721,60.0,348485.0,1,15623914,1,有效,2.0
21309782,500.0,2195014.0,1,49534269,1,有效,2.0
21309784,200.0,200911.0,1,49534269,1,有效,2.0
21309867,250.0,1503249.0,1,184129162,1,有效,2.0
21309868,250.0,132566.0,1,184129162,1,有效,2.0
21309875,1926.0,9622746.0,1,15623914,1,有效,2.0
21309876,1000.0,5987232.0,1,184129162,1,有效,2.0
21309910,10.0,9035421.0,1,184129162,1,有效,2.0
21309940,50.0,9142587.0,1,184129162,1,有效,2.0
21309941,50.0,5136917.0,1,184129162,1,有效,2.0
21309962,40.0,9472815.0,1,184129162,1,有效,2.0
21309963,60.0,1008325.0,1,184129162,1,有效,2.0
21309976,27.0,6659761.0,1,195917402,1,有效,2.0
21309977,3.0,4677497.0,1,195917402,1,有效,2.0
21310044,240.0,269007.0,1,184129162,1,有效,2.0
21310045,320.0,3607516.0,1,184129162,1,有效,2.0
21310046,240.0,5338511.0,1,184129162,1,有效,2.0
21310065,45.0,478385.0,1,184129162,1,有效,2.0
21310066,5.0,7344533.0,1,184129162,1,有效,2.0
21310069,160.0,9820304.0,1,184129162,1,有效,2.0
21310070,40.0,16647976.0,1,184129162,1,有效,2.0
21310086,100.0,9674276.0,1,195917402,1,有效,2.0
21310087,100.0,2608541.0,1,195917402,1,有效,2.0
21310094,980.0,9863704.0,1,184129162,1,有效,2.0
21310109,500.0,374976.0,1,184129162,1,有效,2.0
21310110,500.0,3448428.0,1,184129162,1,有效,2.0
21310120,10.0,670021.0,1,184129162,1,有效,2.0
21310121,35.0,2801941.0,1,184129162,1,有效,2.0
21310123,80.0,9408682.0,1,195917402,1,有效,2.0
21310124,120.0,9408681.0,1,195917402,1,有效,2.0
21310176,210.0,1812768.0,1,195917402,1,有效,2.0
21310177,90.0,4677592.0,1,195917402,1,有效,2.0
21310184,40.0,40278.0,1,195917402,1,有效,2.0
21310185,50.0,84585.0,1,195917402,1,有效,2.0
21310186,100.0,9980486.0,1,195917402,1,有效,2.0
21310187,200.0,3096152.0,1,195917402,1,有效,2.0
21310188,600.0,179168.0,1,0,1,有效,2.0
21310189,10.0,236711.0,1,195917402,1,有效,2.0
21310221,150.0,9083553.0,1,0,1,有效,2.0
21310222,33.0,12184988.0,1,0,1,有效,2.0
21310281,25.0,4179871.0,1,0,1,有效,2.0
21310282,50.0,229283.0,1,0,1,有效,2.0
21310283,25.0,3098392.0,1,0,1,有效,2.0
21310345,500.0,75049.0,1,27633767,1,有效,2.0
21310349,100.0,4733303.0,1,199011,1,有效,2.0
21310350,200.0,3085450.0,1,199011,1,有效,2.0
21310351,1000.0,2566222.0,1,199011,1,有效,2.0
21310356,3.0,10724500.0,1,74636127,1,有效,2.0
21310367,100.0,10336078.0,1,199760562,1,有效,2.0
21310376,0.9,8976632.0,1,199760562,1,有效,2.0
21310377,1.2,10388586.0,1,199760562,1,有效,2.0
21310378,0.9,4489328.0,1,199760562,1,有效,2.0
21310382,20.0,326841.0,1,199760562,1,有效,2.0
21310383,10.0,75121.0,1,199760562,1,有效,2.0
21310391,760.0,8733.0,1,199760562,1,有效,2.0
21310392,1240.0,107.0,1,199760562,1,有效,2.0
21310397,10.0,12609401.0,1,199760562,1,有效,2.0
21310398,20.0,12609400.0,1,199760562,1,有效,2.0
21310419,100.0,5140191.0,1,199760562,1,有效,2.0
21310422,1950.0,121990.0,1,167044549,1,有效,2.0
21310423,50.0,6207408.0,1,167044549,1,有效,2.0
21310436,100.0,7411866.0,1,199760562,1,有效,2.0
21310440,420.0,11218319.0,1,199760562,1,有效,2.0
21310497,112.7,9971043.0,1,199760562,1,有效,2.0
21310571,1300.0,2267278.0,1,59309195,1,有效,2.0
21310572,700.0,10436570.0,1,59309195,1,有效,2.0
21310586,230.0,5710240.0,1,60933777,1,有效,2.0
21310661,8000.0,10465511.0,1,58986024,1,有效,2.0
21310684,56.82,9866691.0,1,0,1,有效,2.0
21310685,943.18,1794743.0,1,0,1,有效,2.0
21310740,99.0,4925691.0,1,95114819,1,有效,2.0
21310741,1.0,5084922.0,1,95114819,1,有效,2.0
21310760,20.0,636524.0,1,58986024,1,有效,2.0
21310761,80.0,9865720.0,1,58986024,1,有效,2.0
21310802,304.0,142947.0,1,30602772,1,有效,2.0
21310803,38.0,7279.0,1,30602772,1,有效,2.0
21310804,38.0,2809104.0,1,30602772,1,有效,2.0
21310892,65.0,71291.0,1,0,1,有效,2.0
21311224,5.0,1007.0,1,40415839,1,有效,2.0
21311467,100.0,1175752.0,1,42304582,1,有效,2.0
21311468,900.0,112623.0,1,42304582,1,有效,2.0
21311662,36.0,548995.0,1,68068226,1,有效,2.0
21311663,144.0,4490300.0,1,68068226,1,有效,2.0
21311846,151.6327,996706.0,1,100125772,1,有效,2.0
21311847,75.8163,285941.0,1,100125772,1,有效,2.0
21311848,144.051,619785.0,1,100125772,1,有效,2.0
21311870,46.1538,129543.0,1,42975996,1,有效,2.0
21312071,100.0,456898.0,1,81684082,1,有效,2.0
21312404,200.0,4168202.0,1,0,1,有效,2.0
21312405,300.0,1061960.0,1,0,1,有效,2.0
21312487,290.0,835373.0,1,48969814,1,有效,2.0
21312488,50.0,9402322.0,1,48969814,1,有效,2.0
21312489,600.0,4910590.0,1,48969814,1,有效,2.0
21312490,10.0,10606503.0,1,48969814,1,有效,2.0
21312566,500.0,3316880.0,1,42298842,1,有效,2.0
21312691,100.0,2476646.0,1,99259189,1,有效,2.0
21312692,100.0,601714.0,1,99259189,1,有效,2.0
21312706,300.0,7161891.0,1,48501013,1,有效,2.0
21312707,700.0,51524.0,1,48501013,1,有效,2.0
21312827,32.9321,161267.0,1,35875444,1,有效,2.0
21312828,32.9321,161267.0,1,5519937,1,有效,2.0
21312829,16.466,161267.0,1,191407619,1,有效,2.0
21312830,16.466,161267.0,1,191407619,1,有效,2.0
21312858,250.0,559686.0,1,583090,1,有效,2.0
21312859,250.0,559686.0,1,583090,1,有效,2.0
21312877,300.0,5736857.0,1,40415839,1,有效,2.0
21312878,700.0,10570904.0,1,40415839,1,有效,2.0
21312883,102.0,4811802.0,1,35313451,1,有效,2.0
21312884,4898.0,540106.0,1,35313451,1,有效,2.0
21312891,138.0,61461.0,1,162090469,1,有效,2.0
21312925,672.0,2274960.0,1,0,1,有效,2.0
21312926,672.0,2274960.0,1,0,1,有效,2.0
21312929,89.6,2274960.0,1,0,1,有效,2.0
21312930,470.4,2274960.0,1,0,1,有效,2.0
21313063,124.2,4403947.0,1,0,1,有效,2.0
21313175,40.0,3368125.0,1,26019090,1,有效,2.0
21313176,10.0,1770756.0,1,26019090,1,有效,2.0
21313179,75.0,8531838.0,1,4490300,1,有效,2.0
21313194,40.0,3433218.0,1,13713473,1,有效,2.0
21313195,10.0,140632.0,1,13713473,1,有效,2.0
21313212,68.0,12437838.0,1,100593739,1,有效,2.0
21313336,15.0,24367721.0,1,48969814,1,有效,2.0
21313337,270.0,4540655.0,1,48969814,1,有效,2.0
21313366,336.3,2567175.0,1,0,1,有效,2.0
21313401,500.0,11789292.0,1,0,1,有效,2.0
21313459,300.0,5297038.0,1,48969814,1,有效,2.0
21313460,700.0,7653878.0,1,48969814,1,有效,2.0
21313461,105.0,71412.0,1,48969814,1,有效,2.0
21313462,350.0,2612636.0,1,48969814,1,有效,2.0
21313463,1845.0,4731441.0,1,48969814,1,有效,2.0
21313475,275.0,82521.0,1,117885346,1,有效,2.0
21313513,1000.0,1251604.0,1,0,1,有效,2.0
21313608,60.0,930343.0,1,48969814,1,有效,2.0
21313609,140.0,9078591.0,1,48969814,1,有效,2.0
21313612,96.0,902.0,1,48969814,1,有效,2.0
21313613,104.0,1244774.0,1,48969814,1,有效,2.0
21313615,40.0,10473662.0,1,70398616,1,有效,2.0
21313616,60.0,444548.0,1,70398616,1,有效,2.0
21313619,60.0,444548.0,1,70398616,1,有效,2.0
21313620,40.0,10473662.0,1,70398616,1,有效,2.0
21313856,100.0,160743.0,1,49432152,1,有效,2.0
21313912,3200.0,19174929.0,1,26586528,1,有效,2.0
21313913,4800.0,966550.0,1,26586528,1,有效,2.0
21313976,450.0,7612065.0,1,47488200,1,有效,2.0
21313980,450.0,7612065.0,1,0,1,有效,2.0
21314117,814.86,364774.0,1,0,1,有效,2.0
21314118,362.16,357857.0,1,40415839,1,有效,2.0
21314120,362.16,357857.0,1,40415839,1,有效,2.0
21314352,10000.0,7624529.0,1,90173,1,有效,2.0
21314356,20000.0,7624529.0,1,90173,1,有效,2.0
21314462,0.1,369046.0,1,48969814,1,有效,2.0
21314466,0.1,369046.0,1,48969814,1,有效,2.0
21314545,400.0,4718753.0,1,30666625,1,有效,2.0
21314746,1000.0,2188875.0,1,50142980,1,有效,2.0
21314785,17.4,13515882.0,1,84396953,1,有效,2.0
21314786,40.6,1881832.0,1,84396953,1,有效,2.0
21314904,40.0,7404796.0,1,50142982,1,有效,2.0
21314971,12.0,2619715.0,1,0,1,有效,2.0
21314972,3.0,2619715.0,1,0,1,有效,2.0
21314985,25.0,2130576.0,1,50142975,1,有效,2.0
21314986,2475.0,980721.0,1,50142975,1,有效,2.0
21314987,20.0,43982.0,1,33349616,1,有效,2.0
21314988,30.0,2619715.0,1,33349616,1,有效,2.0
21315089,200.0,1954529.0,1,84396953,1,有效,2.0
21315090,50.0,313710.0,1,84396953,1,有效,2.0
21315091,50.0,798706.0,1,84396953,1,有效,2.0
21315142,400.0,806468.0,1,50142950,1,有效,2.0
21315143,600.0,5373598.0,1,50142950,1,有效,2.0
21315162,24.0,78262.0,1,61817136,1,有效,2.0
21315163,976.0,1162045.0,1,0,1,有效,2.0
21315164,24.0,78262.0,1,61817136,1,有效,2.0
21315165,976.0,1162045.0,1,61817136,1,有效,2.0
21315169,2970.0,9138474.0,1,32031162,1,有效,2.0
21315171,400.0,5188403.0,1,184129162,1,有效,2.0
21315173,500.0,11944952.0,1,184129162,1,有效,2.0
21315186,100.0,3965.0,1,32031162,1,有效,2.0
21315187,3000.0,12097478.0,1,167044549,1,有效,2.0
21315198,2000.0,23543.0,1,32023577,1,有效,2.0
21315200,2000.0,23543.0,1,32023577,1,有效,2.0
21315231,25.0,1169516.0,1,184129162,1,有效,2.0
21315232,25.0,12062941.0,1,184129162,1,有效,2.0
21315233,500.0,7186653.0,1,167044549,1,有效,2.0
21315234,500.0,1357304.0,1,167044549,1,有效,2.0
21315243,90.0,3498773.0,1,27204584,1,有效,2.0
21315245,90.0,5685443.0,1,0,1,有效,2.0
21315261,14.7,1022565.0,1,167154410,1,有效,2.0
21315262,15.3,613900.0,1,167154410,1,有效,2.0
21315284,1076.1,596691.0,1,167044549,1,有效,2.0
21315285,1033.9,6798843.0,1,167044549,1,有效,2.0
21315296,15.0,114291.0,1,27204584,1,有效,2.0
21315309,400.0,4039047.0,1,41786844,1,有效,2.0
21315310,600.0,2412116.0,1,41786844,1,有效,2.0
21315329,200.0,1081485.0,1,184129162,1,有效,2.0
21315330,600.0,4151715.0,1,184129162,1,有效,2.0
21315343,210.0,57556.0,1,0,1,有效,2.0
21315354,15.0,1604456.0,1,167044549,1,有效,2.0
21315355,35.0,4396484.0,1,167044549,1,有效,2.0
21315360,50.0,2800071.0,1,167044549,1,有效,2.0
21315364,1500.0,3540259.0,1,167044549,1,有效,2.0
21315365,30.0,130095.0,1,0,1,有效,2.0
21315366,70.0,2504489.0,1,50142998,1,有效,2.0
21315367,400.0,9959152.0,1,41157591,1,有效,2.0
21315375,40.0,926998.0,1,195922278,1,有效,2.0
21315376,960.0,701136.0,1,195922278,1,有效,2.0
21315391,487.5,685375.0,1,167044549,1,有效,2.0
21315392,512.5,899845.0,1,167044549,1,有效,2.0
21315395,536.0,10451004.0,1,167044549,1,有效,2.0
21315396,206.0,698485.0,1,167044549,1,有效,2.0
21315397,126.0,351904.0,1,167044549,1,有效,2.0
21315398,132.0,16948691.0,1,167044549,1,有效,2.0
21315402,24.5,805211.0,1,167044549,1,有效,2.0
21315403,25.5,2306744.0,1,167044549,1,有效,2.0
21315417,30.0,961479.0,1,11568213,1,有效,2.0
21315425,1500.0,480766.0,1,0,1,有效,2.0
21315432,190.0,3636731.0,1,27204522,1,有效,2.0
21315458,100.0,1052069.0,1,0,1,有效,2.0
21315459,100.0,1057074.0,1,0,1,有效,2.0
21315473,600.0,4729380.0,1,17642719,1,有效,2.0
21315474,1500.0,4729381.0,1,17642719,1,有效,2.0
21315475,900.0,3991527.0,1,17642719,1,有效,2.0
21315492,60.0,6266471.0,1,1038,1,有效,2.0
21315511,375.0,4594980.0,1,167044549,1,有效,2.0
21315512,125.0,7448707.0,1,167044549,1,有效,2.0
21315535,1028.4031,37622.0,1,67373249,1,有效,2.0
21315538,110.5969,59579.0,1,67373249,1,有效,2.0
21315572,50.0,10744677.0,1,41157591,1,有效,2.0
21315573,40.0,6149635.0,1,167044549,1,有效,2.0
21315574,360.0,3540259.0,1,167044549,1,有效,2.0
21315586,249.75,7958621.0,1,184129162,1,有效,2.0
21315598,6.0,4410217.0,1,160659643,1,有效,2.0
21315599,18.0,6702468.0,1,160659643,1,有效,2.0
21315610,688.0,541155.0,1,167044549,1,有效,2.0
21315611,2064.0,884125.0,1,167044549,1,有效,2.0
21315612,4128.0,10526825.0,1,167044549,1,有效,2.0
21315629,4.0,13705928.0,1,167044549,1,有效,2.0
21315630,188.0,17528289.0,1,167044549,1,有效,2.0
21315646,175.0,2843695.0,1,41157591,1,有效,2.0
21315647,325.0,105881.0,1,41157591,1,有效,2.0
21315649,2400.0,2039738.0,1,167044549,1,有效,2.0
21315669,330.0,6278240.0,1,41539869,1,有效,2.0
21315708,300.0,10451004.0,1,42139934,1,有效,2.0
21315709,210.0,10451004.0,1,42139934,1,有效,2.0
21315719,71.26,2450773.0,1,0,1,有效,2.0
21315720,71.26,2450773.0,1,0,1,有效,2.0
21315809,10.0,449416.0,1,167050609,1,有效,2.0
21315810,990.0,479372.0,1,167050609,1,有效,2.0
21315827,89.1,71017.0,1,167044549,1,有效,2.0
21315828,51.0,2405.0,1,167044549,1,有效,2.0
21315829,30.0,15859843.0,1,167044549,1,有效,2.0
21315830,129.9,50714.0,1,167044549,1,有效,2.0
21315898,100.0,229570.0,1,167044549,1,有效,2.0
21315901,10.0,2244829.0,1,0,1,有效,2.0
21315974,450.0,58050.0,1,184129162,1,有效,2.0
21315975,450.0,324748.0,1,184129162,1,有效,2.0
21315976,900.0,17344194.0,1,184129162,1,有效,2.0
21315977,1200.0,17344195.0,1,184129162,1,有效,2.0
21316021,50.0,7913126.0,1,195922278,1,有效,2.0
21316128,812.0,5253115.0,1,115185956,1,有效,2.0
21316130,188.0,105445.0,1,115185956,1,有效,2.0
21321309,1.96,192685.0,1,0,1,有效,2.0
21321310,14.7,192685.0,1,0,1,有效,2.0
21321311,15.68,192685.0,1,0,1,有效,2.0
21321312,1.96,192685.0,1,0,1,有效,2.0
21321313,2.94,192685.0,1,0,1,有效,2.0
21321314,15.68,192685.0,1,0,1,有效,2.0
21321315,55.86,192685.0,1,0,1,有效,2.0
21321316,9.8,192685.0,1,0,1,有效,2.0
21321317,32.34,192685.0,1,0,1,有效,2.0
21321318,52.92,192685.0,1,0,1,有效,2.0
21321319,31.36,192685.0,1,0,1,有效,2.0
21321320,7.84,192685.0,1,0,1,有效,2.0
21321321,42.14,192685.0,1,0,1,有效,2.0
21321322,52.92,192685.0,1,0,1,有效,2.0
21321323,2.94,192685.0,1,0,1,有效,2.0
21321324,4.9,192685.0,1,0,1,有效,2.0
21321325,2.94,192685.0,1,0,1,有效,2.0
21321326,3.92,192685.0,1,0,1,有效,2.0
21322393,100.0,667240.0,1,55011,1,有效,
21330958,5.0,144810.0,1,3883930,1,有效,
21344071,240.0,409194.0,1,0,1,有效,2.0
21344072,960.0,727716.0,1,0,1,有效,2.0
21344100,2278.6,13987227.0,1,0,1,有效,2.0
21344109,250.0,4198006.0,1,0,1,有效,2.0
21344110,250.0,4198006.0,1,0,1,有效,2.0
21344113,350.0,2307407.0,1,12644292,1,有效,2.0
21344114,350.0,5114123.0,1,12644292,1,有效,2.0
21344144,15.0,3810356.0,1,31351887,1,有效,2.0
21344145,210.0,4749132.0,1,31351887,1,有效,2.0
21344146,75.0,1373522.0,1,31351887,1,有效,2.0
21344151,156.0,6205915.0,1,6989756,1,有效,2.0
21344152,150.0,10353044.0,1,6989756,1,有效,2.0
21344262,20.4,17766856.0,1,147577607,1,有效,2.0
21344263,27.2,351690.0,1,147577607,1,有效,2.0
21344264,20.4,6928046.0,1,147577607,1,有效,2.0
21344265,414.0,12952681.0,1,42250110,1,有效,2.0
21344266,966.0,5652597.0,1,42250110,1,有效,2.0
21344422,51.0,3102724.0,1,0,1,有效,2.0
21344434,255.0,6093297.0,1,61838978,1,有效,2.0
21344435,245.0,6972142.0,1,61838978,1,有效,2.0
21344465,2750.0,17820495.0,1,0,1,有效,2.0
21344466,850.0,481924.0,1,0,1,有效,2.0
21344467,850.0,2200910.0,1,0,1,有效,2.0
21344468,550.0,17820494.0,1,0,1,有效,2.0
21344497,11250.0,59222.0,1,61838978,1,有效,2.0
21344498,1250.0,126842.0,1,61838978,1,有效,2.0
21344585,50.0,8429040.0,1,83040241,1,有效,2.0
21344586,50.0,8429038.0,1,83040241,1,有效,2.0
21344591,495.0,1733.0,1,104908165,1,有效,2.0
21344592,5.0,100275.0,1,104908165,1,有效,2.0
21344642,80.0,1939338.0,1,61838978,1,有效,2.0
21344643,120.0,606647.0,1,61838978,1,有效,2.0
21344845,88.0,1778733.0,1,67369982,1,有效,2.0
21344854,450.0,9572849.0,1,42616805,1,有效,2.0
21344855,49.95,10497413.0,1,42616805,1,有效,2.0
21344856,0.05,3740971.0,1,42616805,1,有效,2.0
21344889,9.0,6403.0,1,12779121,1,有效,2.0
21349689,9157.33,13615023.0,1,47389661,1,有效,2.0
21349690,905.67,2156792.0,1,47389661,1,有效,2.0
21349700,400.0,7881293.0,1,28110043,1,有效,2.0
21349701,500.0,1019841.0,1,28110043,1,有效,2.0
21349885,600.0,470809.0,1,0,1,有效,2.0
21349886,400.0,17827124.0,1,0,1,有效,2.0
21349906,650.0,4639563.0,1,49654009,1,有效,2.0
21349965,400.0,10712171.0,1,30602772,1,有效,2.0
21349966,600.0,6854799.0,1,30602772,1,有效,2.0
21350048,3430.0,154443.0,1,28110043,1,有效,2.0
21350126,500.0,986565.0,1,33259350,1,有效,2.0
21350614,150.0,4918538.0,1,50142975,1,有效,2.0
21350615,100.0,47184.0,1,50142975,1,有效,2.0
21350648,480.0,9196446.0,1,211789331,1,有效,2.0
21350649,120.0,527472.0,1,211789331,1,有效,2.0
21350650,2560.0,6200315.0,1,211789331,1,有效,2.0
21350663,40.0,346327.0,1,17487289,1,有效,2.0
